rarity,id,name,image_url,appeal,skill,preawakened
SR,685,"""Lime Candy"" Sakura Kitaōji",https://images.dream-wonderland.com/photokatsu/Photokatsu_0685.jpg,Purin's Yell,Pop plus Appeal! (iii),
SR+,686,"""Polka Dot Puririn"" Sakura Kitaōji+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0686.jpg,Candy Rainbow,Pop plus Appeal! (iii),
SR,687,"""Speaking of Alpine Meadows"" Ichigo Hoshimiya",https://images.dream-wonderland.com/photokatsu/Photokatsu_0687.jpg,Candy Rainbow,Aura plus Appeal! (iii),
SR+,688,"""Ichi-Ichi-Ichigo Feeling"" Ichigo Hoshimiya+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0688.jpg,Candy Rainbow,Aura plus Appeal! (iii),
SR,689,"""The Rainbow that Stiches Across the Sky"" Aoi Kiriya",https://images.dream-wonderland.com/photokatsu/Photokatsu_0689.jpg,Candy Rainbow,Pop Score UP! (iii),
SR+,690,"Bubbliness and Fruits"" Aoi Kiriya+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0690.jpg,Candy Rainbow,Pop Score UP! (iii),
R,691,"""American Sweets!"" Yurika Tōdō",https://images.dream-wonderland.com/photokatsu/Photokatsu_0691.png,Cool Flash,Cool Score UP! (ii),
R+,692,"""Colorful Cake"" Yurika Tōdō+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0692.jpg,Cool Flash,Cool Score UP! (ii),
R,693,"""Yes, Sweets!"" Kaede Ichinose",https://images.dream-wonderland.com/photokatsu/Photokatsu_0693.jpg,Pop Flash,Pop Change (ii),
R+,694,"""Addictive Cake"" Kaede Ichinose+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0694.jpg,Pop Flash,Pop Change (ii),
PR,695,"""Hot Wind, Once Again!"" Juri Kurebayashi",https://images.dream-wonderland.com/photokatsu/Photokatsu_0695.png,Premium Butterfly Flip,Sexy Aura UP! (iv),
PR+,696,"""The Burning Shoot"" Juri Kurebayashi +",https://images.dream-wonderland.com/photokatsu/Photokatsu_0696.png,Premium Butterfly Flip,Sexy Aura UP! (iv),
SR,697,"""The Kind Japanese Language Teacher"" Ichigo Hoshimiya",https://images.dream-wonderland.com/photokatsu/Photokatsu_0697.png,Burning Shoot,TBA,
SR+,698,"""Pastel Language"" Ichigo Hoshimiya+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0698.jpg,Angel Arrow,TBA,
SR,699,"""Ai-katsu Yo-ru-shi-ku!"" Hinaki Shinjō",https://images.dream-wonderland.com/photokatsu/Photokatsu_0699.jpg,Burning Shoot,Pop Score UP! (iii),
SR+,700,"""Appearance of a Rival"" Hinaki Shinjō+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0700.jpg,Cheerful Kiss,Pop Score UP! (iii),
SR,701,"""The Cool Chemistry Teacher"" Aoi Kiriya",https://images.dream-wonderland.com/photokatsu/Photokatsu_0701.png,Burning Shoot,Cool Score UP! (iii),
SR+,702,"""Cosmo Science"" Aoi Kiriya+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0702.png,Cosmo Showtime,Cool Score UP! (iii),
SR,703,"""The Math Teacher of Exact Accuracy"" Ran Shibuki",https://images.dream-wonderland.com/photokatsu/Photokatsu_0703.jpg,Burning Shoot,Very Good Combo!,
SR+,704,"""Math Panther"" Ran Shibuki+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0704.jpg,Butterfly Flip,Very Good Combo!,
R,705,"""After Turning Around the Corner"" Akari Ōzora",https://images.dream-wonderland.com/photokatsu/Photokatsu_0705.png,Cute Flash,Cute Change (ii),
R+,706,"""Obento -san of my Dreams"" Akari Ōzora+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0706.jpg,Cute Flash,Cute Change (ii),
R,707,"""A New Door"" Sumire Hikami",https://images.dream-wonderland.com/photokatsu/Photokatsu_0707.jpg,Cool Flash,Panel Strength (ii),
R+,708,"""Both Scholar and Warrior"" Sumire Hikami+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0708.jpg,Cool Flash,Panel Strength (ii),
PR,709,"""Salvation from the Angel"" Ichigo Hoshimiya",https://images.dream-wonderland.com/photokatsu/Photokatsu_0709.jpg,Premium Angel Arrow,Aura plus Appeal! (iv),
PR+,710,""" of the Shooting Star"" Ichigo Hoshimiya +",https://images.dream-wonderland.com/photokatsu/Photokatsu_0710.jpg,Premium Angel Arrow,Aura plus Appeal! (iv),
PR,711,"""Beginning of the Ageha's Muse"" Ran Shibuki",https://images.dream-wonderland.com/photokatsu/Photokatsu_0711.png,Premium Butterfly Flip,All Aura UP! (iv),
PR+,712,"""Asian Beauty"" Ran Shibuki+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0712.jpg,Premium Butterfly Flip,All Aura UP! (iv),
SR,713,"""Guide of the Milky Way"" Aoi Kiriya",https://images.dream-wonderland.com/photokatsu/Photokatsu_0713.jpg,Cosmo Showtime,Cool Aura UP! (iii),
SR+,714,"""Messenger from the Future"" Aoi Kiriya+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0714.jpg,Cosmo Showtime,Cool Aura UP! (iii),
PR,715,"""The Day a Miracle will Happen"" Ichigo Hoshimiya",https://images.dream-wonderland.com/photokatsu/Photokatsu_0715.png,Premium Angel Arrow,All Score UP! (iv),
PR+,716,"""The Treasured Present"" Ichigo Hoshimiya +",https://images.dream-wonderland.com/photokatsu/Photokatsu_0716.png,Premium Angel Arrow,All Score UP! (iv),
SR,717,"""The Unforgettable Memories"" Ran Shibuki",https://images.dream-wonderland.com/photokatsu/Photokatsu_0717.png,Holy Night,Sexy plus Appeal! (iii),
SR+,718,"""The Special Thing about Christmas"" Ran Shibuki+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0718.png,Butterfly Flip,Sexy plus Appeal! (iii),
SR,719,"""Even the Wrapping needs to be Brilliant"" Aoi Kiriya",https://images.dream-wonderland.com/photokatsu/Photokatsu_0719.png,Holy Night,Cool Score UP! (iii),
SR+,720,"""Brilliance of the Holy Night"" Aoi Kiriya+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0720.png,Cosmo Showtime,Cool Score UP! (iii),
SR,721,"""Relaxation Delivered"" Kaede Ichinose",https://images.dream-wonderland.com/photokatsu/Photokatsu_0721.png,Holy Night,Very Good plus Appeal!,
SR+,722,"""Cookie Stars"" Kaede Ichinose+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0722.png,Trick Toy Box,Very Good plus Appeal!,
SR,723,"""Surprise Present"" Yurika Tōdō",https://images.dream-wonderland.com/photokatsu/Photokatsu_0723.jpg,Holy Night,Cool Aura UP! (iii),
SR+,724,"""Matching Selfies"" Yurika Tōdō+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0724.png,Clock Circus,Cool Aura UP! (iii),
R,725,"""Having that Continuation Once more"" Sakura Kitaōji",https://images.dream-wonderland.com/photokatsu/Photokatsu_0725.jpg,Cute Flash,Cute Score UP! (ii),
R+,726,"""Merry Christmas Soon"" Sakura Kitaōji+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0726.jpg,Cute Flash,Cute Score UP! (ii),
SR,727,"""The Forgetful Santa-san"" Otome Arisugawa",https://images.dream-wonderland.com/photokatsu/Photokatsu_0727.png,Holy Night,Very Good Combo!,
SR+,728,"""Happy Tree"" Otome Arisugawa+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0728.png,Candy Rainbow,Very Good Combo!,
R,729,"""Relaxing Candle"" Mizuki Kanzaki",https://images.dream-wonderland.com/photokatsu/Photokatsu_0729.png,Sexy Flash,Aura plus Appeal! (ii),
R+,730,"""Green Santa"" Mizuki Kanzaki+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0730.png,Sexy Flash,Aura plus Appeal! (ii),
R,731,"""Traditional Events"" Ichigo Hoshimiya",https://images.dream-wonderland.com/photokatsu/Photokatsu_0731.jpg,Cute Flash,Cute plus Appeal! (ii),
R+,732,"""Ichigo Cake"" Ichigo Hoshimiya+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0732.jpg,Angel Arrow,Cute plus Appeal! (ii),
R,733,"""The Cute Woodcutter"" Akari Ōzora",https://images.dream-wonderland.com/photokatsu/Photokatsu_0733.png,Cute Flash,Aura plus Appeal! (ii),
R+,734,"""Natural Reindeer"" Akari Ōzora+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0734.png,Cute Flash,Aura plus Appeal! (ii),
PR,735,"""The Soft Sound of the Beach"" Mikuru Natsuki",https://images.dream-wonderland.com/photokatsu/Photokatsu_0735.jpg,Premium Cheerful Kiss,Pop Aura UP! (iv),
PR+,736,"""Let's All Make a Miracle"" Mikuru Natsuki+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0736.jpg,Premium Cheerful Kiss,Pop Aura UP! (iv),
SR,737,"""Striding Lightly"" Ichigo Hoshimiya",https://images.dream-wonderland.com/photokatsu/Photokatsu_0737.jpg,Angel Arrow,All Aura UP! (iii),
SR+,738,"""A New Radiance"" Ichigo Hoshimiya+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0738.jpg,Angel Arrow,All Aura UP! (iii),
PR,739,"""Awesome☆ Ice Cream Cake"" Laura Sakuraba",https://images.dream-wonderland.com/photokatsu/Photokatsu_0739.jpg,Star Cool Charm,Cool plus Appeal! (iv),
PR+,740,"""The Special Gift"" Laura Sakuraba+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0740.jpg,Premium Star Unchain Chord,Cool plus Appeal! (iv),
SR,741,"""Girly Christmas"" Hime Shiratori",https://images.dream-wonderland.com/photokatsu/Photokatsu_0741.jpg,Star Heartful World,All Score UP! (iii),
SR+,742,"""While Waiting for Santa"" Hime SHiratori+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0742.jpg,Star Heartful World,All Score UP! (iii),
SR,743,"""Yellow Santa"" Ako Saotome",https://images.dream-wonderland.com/photokatsu/Photokatsu_0743.jpg,Star Pop Charm,Pop Aura UP! (iii),
SR+,744,"""I'm in Very Good Spirit!"" Ako Saotome+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0744.jpg,Star Smiley Splash,Pop Aura UP! (iii),
PR,745,"""Firm and Dignified"" Yurika Tōdō",https://images.dream-wonderland.com/photokatsu/Photokatsu_0745.jpg,Premium Clock Circus,Perfect Combo!,
PR+,746,"""The Queen's Guidance"" Yurika Tōdō",https://images.dream-wonderland.com/photokatsu/Photokatsu_0746.png,Premium Clock Circus,Perfect Combo!,
SR,747,"""Märchen Santa"" Yume Nijino",https://images.dream-wonderland.com/photokatsu/Photokatsu_0747.jpg,Star Cute Charm,Cute Score UP! (iii),
SR+,748,"""The Present that's a Cake"" Yume Nijino+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0748.jpg,Star Heartful World,Cute Score UP! (iii),
SR,749,"""The Star Appears"" Yozora Kasumi",https://images.dream-wonderland.com/photokatsu/Photokatsu_0749.png,Star Sexy Charm,Very Good plus Appeal!,
SR+,750,"""Romance☆ Christmas"" Yozora Kasumi+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0750.jpg,Star Kissing Jewel,Very Good plus Appeal!,
R,751,"""Person in Charge on Christmas"" Tsubasa Kisaragi",https://images.dream-wonderland.com/photokatsu/Photokatsu_0751.png,Star Cool Charm,Good Combo!,
R+,752,"""Red Santa"" Tsubasa Kisaragi+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0752.png,Star Cool Charm,Good Combo!,
R,753,"""It's the Candy in the Boot"" Yuzu Nikaidō",https://images.dream-wonderland.com/photokatsu/Photokatsu_0753.png,Star Pop Charm,Pop Aura UP! (ii),
R+,754,"""Canary Santa"" Yuzu Nikaidō+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0754.png,Star Pop Charm,Pop Aura UP! (ii),
PR,755,"""Pinky Santa"" Ichigo Hoshimiya",https://images.dream-wonderland.com/photokatsu/Photokatsu_0755.jpg,Premium Angel Arrow,Cute Aura UP! (iv),
PR+,756,"""Let's Go Deliver It!"" Ichigo Hoshimiya+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0756.jpg,Premium Angel Arrow,Cute Aura UP! (iv),
SR,757,"""Blue Santa"" Aoi Kiriya",https://images.dream-wonderland.com/photokatsu/Photokatsu_0757.jpg,Cool Flash,Cool Aura UP! (iii),
SR+,758,"""Present of the Holy Night"" Aoi Kiriya+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0758.jpg,Cosmo Showtime,Cool Aura UP! (iii),
SR,759,"""Purple Santa"" Ran Shibuki",https://images.dream-wonderland.com/photokatsu/Photokatsu_0759.png,Sexy Flash,All Aura UP! (iii),
SR+,760,"""Hearing the Voices of Scrounging"" Ran Shibuki+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0760.png,Butterfly Flip,All Aura UP! (iii),
SR,761,"""Shiny Santa"" Otome Arisugawa",https://images.dream-wonderland.com/photokatsu/Photokatsu_0761.jpg,Pop Flash,Panel Strength (iii),
SR+,762,"""Snowman"" Otome Arisugawa+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0762.jpg,Candy Rainbow,Panel Strength (iii),
SR,763,"""Gothic Santa"" Yurika Tōdō",https://images.dream-wonderland.com/photokatsu/Photokatsu_0763.jpg,Cool Flash,Cool Score UP! (iii),
SR+,764,"""Mint Noel"" Yurika Tōdō+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0764.jpg,Clock Circus,Cool Score UP! (iii),
SR,765,"""Violet Santa"" Sumire Hikami",https://images.dream-wonderland.com/photokatsu/Photokatsu_0765.jpg,Cool Flash,Cool plus Appeal! (iii),
SR+,766,"""Navy Noel"" Sumire Hikami+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0766.jpg,Clock Circus,Cool plus Appeal! (iii),
R,767,"""The Premonition of Fun"" Hinaki Shinjō",https://images.dream-wonderland.com/photokatsu/Photokatsu_0767.png,Pop Flash,Pop Change (ii),
R+,768,"""Orange Santa"" Hinaki Shinjō+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0768.jpg,Pop Flash,Pop Change (ii),
PR,769,"""Nice to meet you, my Allies"" Akari Ōzora",https://images.dream-wonderland.com/photokatsu/Photokatsu_0769.png,Premium Dreaming Heart,Cute Aura UP! (iv),
PR+,770,"""One Step at a Time"" Akari Ōzora+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0770.png,Premium Dreaming Heart,Cute Aura UP! (iv),
PR,771,"""Red Elegant"" Mizuki Kanzaki",https://images.dream-wonderland.com/photokatsu/Photokatsu_0771.png,Premium Double Moon Jewel,Sexy Score UP! (iv),
PR+,772,"""The White Shining Moonlight"" Mizuki Kanzaki+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0772.jpg,Premium Double Moon Jewel,Sexy Score UP! (iv),
SR,773,"""Doki Doki Koh-haku!"" Akari Ōzora",https://images.dream-wonderland.com/photokatsu/Photokatsu_0773.jpg,Lovely Yell,Cute plus Appeal! (iii),
SR+,774,"""Dreaming Red"" Akari Ōzora+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0774.jpg,Dreaming Heart,Cute plus Appeal! (iii),
SR,775,"""Waku Waku Koh-haku♪"" Ichigo Hoshimiya",https://images.dream-wonderland.com/photokatsu/Photokatsu_0775.jpg,Lovely Yell,Aura plus Appeal! (iii),
SR+,776,"""White Cosmos"" Ichigo Hoshimiya+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0776.jpg,Angel Arrow,Aura plus Appeal! (iii),
SR,777,"""The Hot Blooded Teacher's Yell"" Juri Kurebayashi",https://images.dream-wonderland.com/photokatsu/Photokatsu_0777.jpg,Lovely Yell,Sexy Aura UP! (iii),
SR+,778,"""Passion Red"" Juri Kurebayashi +",https://images.dream-wonderland.com/photokatsu/Photokatsu_0778.jpg,Blossom Amore,Sexy Aura UP! (iii),
SR,779,"""White Fairy"" Hinaki Shinjō",https://images.dream-wonderland.com/photokatsu/Photokatsu_0779.jpg,Lovely Yell,Very Good Combo!,
SR+,780,"""A Surprise is the Bonus Add-on"" Hinaki Shinjō+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0780.jpg,Cheerful Kiss,Very Good Combo!,
R,781,"""An Important Job for the Big Event"" Sumire Hikami",https://images.dream-wonderland.com/photokatsu/Photokatsu_0781.jpg,Cool Flash,Panel Strength,
R+,782,"""Red Lady"" Sumire Hikami+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0782.jpg,Cool Flash,Panel Strength,
R,783,"""The Refreshing Detective's Yell"" Aoi Kiriya",https://images.dream-wonderland.com/photokatsu/Photokatsu_0783.png,Cool Flash,Good plus Appeal!,
R+,784,"""White Cool"" Aoi Kiriya+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0784.jpg,Cool Flash,Good plus Appeal!,
PR,785,"""Decide the Winner with !"" Ichigo Hoshimiya",https://images.dream-wonderland.com/photokatsu/Photokatsu_0785.jpg,Premium Angel Arrow,Perfect plus Appeal!,
PR+,786,"""New Year's First Live! Ichigo Hoshimiya",https://images.dream-wonderland.com/photokatsu/Photokatsu_0786.png,Premium Angel Arrow,Perfect plus Appeal!,
PR,787,"""Master of Karuta"" Aoi Kiriya",https://images.dream-wonderland.com/photokatsu/Photokatsu_0787.png,Premium Cosmo Showtime,Aura plus Appeal! (iv),
PR+,788,"""Putting the First Day Behind"" Aoi Kiriya+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0788.jpg,Premium Cosmo Showtime,Aura plus Appeal! (iv),
SR,789,"""Heart of Japan ・Pop"" Otome Arisugawa",https://images.dream-wonderland.com/photokatsu/Photokatsu_0789.png,New Year Dream,Aura plus Appeal! (iii),
SR+,790,"""East and West・ Pop"" Otome Arisugawa+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0790.jpg,Candy Rainbow,Aura plus Appeal! (iii),
SR,791,"""Heart of Japan ・Dark"" Yurika Tōdō",https://images.dream-wonderland.com/photokatsu/Photokatsu_0791.jpg,New Year Dream,Very Good Combo!,
SR+,792,"""East and West・ Dark"" Yurika Tōdō+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0792.jpg,Clock Circus,Very Good Combo!,
SR,793,"""Heart of Japan ・Sakura"" Sakura Kitaōji",https://images.dream-wonderland.com/photokatsu/Photokatsu_0793.jpg,New Year Dream,Cute plus Appeal! (iii),
SR+,794,"""East and West・ Sakura"" Sakura Kitaōji+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0794.jpg,Around Bouquet,Cute plus Appeal! (iii),
SR,795,"""Heart of Japan ・Purple"" Ran Shibuki",https://images.dream-wonderland.com/photokatsu/Photokatsu_0795.jpg,New Year Dream,Sexy Score UP! (iii),
SR+,796,"""East and West・ Purple"" Ran Shibuki+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0796.jpg,Butterfly Flip,Sexy Score UP! (iii),
SR,797,"""Heart of Japan・  Kaede Ichinose",https://images.dream-wonderland.com/photokatsu/Photokatsu_0797.jpg,New Year Dream,Pop Score UP! (iii),
SR+,798,"""East and West・Yamabuki"" Kaede Ichinose+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0798.jpg,Trick Toy Box,Pop Score UP! (iii),
R,799,"""Game of Spinning Top"" Hikari Minowa",https://images.dream-wonderland.com/photokatsu/Photokatsu_0799.jpg,Sexy Flash,Panel Strength (ii),
R+,800,"""The Radiating First Sunrise"" Hikari Minowa+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0800.jpg,Sexy Flash,Panel Strength (ii),
SR,801,"""Heart of Japan ・Moon"" Mizuki Kanzaki",https://images.dream-wonderland.com/photokatsu/Photokatsu_0801.jpg,Sexy Flash,Very Good plus Appeal!,
SR+,802,"""East and West・ Moon"" Mizuki Kanzaki+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0802.jpg,Double Moon Jewel,Very Good plus Appeal!,
R,803,"""High Atmospheres Everywhere"" Shion Kamiya",https://images.dream-wonderland.com/photokatsu/Photokatsu_0803.jpg,Cool Flash,Cool Change (ii),
R+,804,"""A Chinese Peony when Standing"" Shion Kamiya+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0804.jpg,Cool Flash,Cool Change (ii),
R,805,"""Well, I won't lose!"" Akari Ōzora",https://images.dream-wonderland.com/photokatsu/Photokatsu_0805.png,Cute Flash,Aura plus Appeal! (ii),
R+,806,"""New Year's Tiebreaker Outfit"" Akari Ōzora+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0806.png,Cute Flash,Aura plus Appeal! (ii),
PR,807,"""Heart of Japan ・Pink"" Ichigo Hoshimiya",https://images.dream-wonderland.com/photokatsu/Photokatsu_0807.jpg,Premium Angel Arrow,Cute plus Appeal! (iv),
PR+,808,"""East and West・ Pink"" Ichigo Hoshimiya+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0808.jpg,Premium Angel Arrow,Cute plus Appeal! (iv),
PR,809,"""Heart of Japan ・Blue"" Aoi Kiriya",https://images.dream-wonderland.com/photokatsu/Photokatsu_0809.jpg,Premium Cosmo Showtime,All Aura UP! (iv),
PR+,810,"""East and West・ Blue"" Aoi Kiriya+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0810.jpg,Premium Cosmo Showtime,All Aura UP! (iv),
PR,811,"""The Cow's Moo Moo"" Otome Arisugawa",https://images.dream-wonderland.com/photokatsu/Photokatsu_0811.jpg,Premium Candy Rainbow,Pop Score UP! (iv),
PR+,812,"""Colorful Happy"" Otome Arisugawa+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0812.jpg,Premium Candy Rainbow,Pop Score UP! (iv),
PR,813,"""Playing the Violin"" Akari Ōzora",https://images.dream-wonderland.com/photokatsu/Photokatsu_0813.jpg,Premium Dreaming Heart,Cute Score UP! (iv),
PR+,814,"""Aiming for the Faraway Sky"" Akari Ōzora+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0814.jpg,Premium Dreaming Heart,Cute Score UP! (iv),
